steps,values
2.340864000000000000e+06,3.422114746093750000e+03
2.342912000000000000e+06,3.432989501953125000e+03
2.344960000000000000e+06,3.435222900390625000e+03
2.347008000000000000e+06,3.438367675781250000e+03
2.349056000000000000e+06,3.434477783203125000e+03
2.351104000000000000e+06,3.435143066406250000e+03
2.353152000000000000e+06,3.439966308593750000e+03
2.355200000000000000e+06,3.440385009765625000e+03
2.357248000000000000e+06,3.439346923828125000e+03
2.359296000000000000e+06,3.442123291015625000e+03
2.361344000000000000e+06,3.446830078125000000e+03
2.363392000000000000e+06,3.447626220703125000e+03
2.365440000000000000e+06,3.454050292968750000e+03
2.367488000000000000e+06,3.457594726562500000e+03
2.369536000000000000e+06,3.459661621093750000e+03
2.371584000000000000e+06,3.458677246093750000e+03
2.373632000000000000e+06,3.458885253906250000e+03
2.375680000000000000e+06,3.450513183593750000e+03
2.377728000000000000e+06,3.444289306640625000e+03
2.379776000000000000e+06,3.448967041015625000e+03
2.381824000000000000e+06,3.445041259765625000e+03
2.383872000000000000e+06,3.448407470703125000e+03
2.385920000000000000e+06,3.444439453125000000e+03
2.387968000000000000e+06,3.437154541015625000e+03
2.390016000000000000e+06,3.443333984375000000e+03
2.392064000000000000e+06,3.440892333984375000e+03
2.394112000000000000e+06,3.441237792968750000e+03
2.396160000000000000e+06,3.441750732421875000e+03
2.398208000000000000e+06,3.438117675781250000e+03
2.400256000000000000e+06,3.436936035156250000e+03
2.402304000000000000e+06,3.438609375000000000e+03
2.404352000000000000e+06,3.444281250000000000e+03
2.406400000000000000e+06,3.447075195312500000e+03
2.408448000000000000e+06,3.440876953125000000e+03
2.410496000000000000e+06,3.434523437500000000e+03
2.412544000000000000e+06,3.434880126953125000e+03
2.414592000000000000e+06,3.437281250000000000e+03
2.416640000000000000e+06,3.437336181640625000e+03
2.418688000000000000e+06,3.442727539062500000e+03
2.420736000000000000e+06,3.441433837890625000e+03
2.422784000000000000e+06,3.435908447265625000e+03
2.424832000000000000e+06,3.434757324218750000e+03
2.426880000000000000e+06,3.433632080078125000e+03
2.428928000000000000e+06,3.437639648437500000e+03
2.430976000000000000e+06,3.433219970703125000e+03
2.433024000000000000e+06,3.432631347656250000e+03
2.435072000000000000e+06,3.439377685546875000e+03
2.437120000000000000e+06,3.430821289062500000e+03
2.439168000000000000e+06,3.430523437500000000e+03
2.441216000000000000e+06,3.430982666015625000e+03
2.443264000000000000e+06,3.429348876953125000e+03
2.445312000000000000e+06,3.434733886718750000e+03
2.447360000000000000e+06,3.439326904296875000e+03
2.449408000000000000e+06,3.437383544921875000e+03
2.451456000000000000e+06,3.437157226562500000e+03
2.453504000000000000e+06,3.437974365234375000e+03
2.455552000000000000e+06,3.437984863281250000e+03
2.457600000000000000e+06,3.442612548828125000e+03
2.459648000000000000e+06,3.439400146484375000e+03
2.461696000000000000e+06,3.439254882812500000e+03
2.463744000000000000e+06,3.448896240234375000e+03
2.465792000000000000e+06,3.446078125000000000e+03
2.467840000000000000e+06,3.459908447265625000e+03
2.469888000000000000e+06,3.459694580078125000e+03
2.471936000000000000e+06,3.458467041015625000e+03
2.473984000000000000e+06,3.462241699218750000e+03
2.476032000000000000e+06,3.451222167968750000e+03
2.478080000000000000e+06,3.452057617187500000e+03
2.480128000000000000e+06,3.448451416015625000e+03
2.482176000000000000e+06,3.446099365234375000e+03
2.484224000000000000e+06,3.451944580078125000e+03
2.486272000000000000e+06,3.447386962890625000e+03
2.488320000000000000e+06,3.445526611328125000e+03
2.490368000000000000e+06,3.442026855468750000e+03
2.492416000000000000e+06,3.440006103515625000e+03
2.494464000000000000e+06,3.442411132812500000e+03
2.496512000000000000e+06,3.443177246093750000e+03
2.498560000000000000e+06,3.441517333984375000e+03
2.500608000000000000e+06,3.439490478515625000e+03
2.502656000000000000e+06,3.439061767578125000e+03
2.504704000000000000e+06,3.438698730468750000e+03
